Entity,Code,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Mexico,MEX,2003,0.856034806,0.021805556,0.051762778,54.08453278,28.60987694,445.0940469,103.3183728,1023.402605,6.949712539
Mexico,MEX,2004,0.873327231,0.024361111,0.05414,68.15265778,24.88804167,480.2192042,105.7197017,1064.988276,7.261834336
Mexico,MEX,2005,0.969681046,0.024222222,0.0511075,74.53490111,29.06382944,527.1233558,133.4295239,1090.784804,8.13751914
Mexico,MEX,2006,0.989520008,0.026722222,0.120283056,81.38208639,29.04498417,582.8828358,143.1982858,1079.642756,7.48738685
Mexico,MEX,2007,0.949631142,0.023916667,0.65875,72.62100944,27.68005083,570.4137986,131.5837503,1121.536707,8.249912841
Mexico,MEX,2008,0.982726123,0.050155278,0.673136667,103.541375,25.88006167,599.9657839,117.5452997,1118.793168,7.896158096
Mexico,MEX,2009,1.061247947,0.070833333,1.564505833,70.10402694,27.54912667,651.6880111,119.7464489,1080.89474,7.547069263
Mexico,MEX,2010,1.11075051,0.080828333,3.230811111,96.88433111,15.32930833,660.4454003,148.1187547,1085.586541,7.446049653
Mexico,MEX,2011,1.026431696,0.10625,4.271564444,93.99346417,26.14577972,708.0849083,171.3270394,1103.68272,7.366924462
Mexico,MEX,2012,1.190101844,0.177727222,9.500193056,82.19419639,22.58836056,736.5377033,149.2660103,1121.499322,6.760935214
Mexico,MEX,2013,1.188446018,0.271385556,10.71344056,71.74133639,30.21050944,777.9506636,148.22661,1090.414624,7.322260778
Mexico,MEX,2014,1.837125561,0.562425278,16.35409333,98.97860333,24.62762528,788.4844744,147.9388503,1041.056425,7.136634289
Mexico,MEX,2015,1.953712529,0.511511667,22.1230075,78.1482425,29.28740222,807.8291622,147.6504531,1029.094008,7.63215399
Mexico,MEX,2016,2.070299497,0.3616,26.09875889,77.19748556,26.57425472,830.3003672,144.6333103,1036.563316,7.609291411
Mexico,MEX,2017,2.186886465,2.963470833,26.54945417,79.61913944,27.20715444,860.3353133,176.7527897,998.0839192,8.123817313
Mexico,MEX,2018,2.173665691,7.903508889,32.53017389,80.73895389,24.01833194,875.8581586,157.5454647,973.7367017,9.63403574
Mexico,MEX,2019,2.188615975,18.24077361,41.41884778,58.45865639,28.3227725,879.7329647,150.4148347,898.9758381,8.225945146
Mexico,MEX,2020,2.202973566,29.29342444,48.61908944,66.20978944,28.17264722,862.9341469,58.01298472,684.6664156,7.59609979
Middle Africa,,1965,0,0,0,10.93055556,0,0.10775,2.116304722,23.80035306,0
Middle Africa,,1966,0,0,0,11.36944444,0,0.10775,2.335497778,24.26961917,0
Middle Africa,,1967,0,0,0,10.68333333,0,0.16525,2.228806944,24.84145722,0
Middle Africa,,1968,0,0,0,11.14444444,0,0.24375,2.440687222,25.51570722,0
Middle Africa,,1969,0,0,0,12.11111111,0,0.23425,2.621469444,26.34278222,0
Middle Africa,,1970,0,0,0,13.51388889,0,0.57075,2.493826667,26.74911917,0
Middle Africa,,1971,0,0,0,14.41666667,0,1.3055,2.585668333,31.46867333,0
Middle Africa,,1972,0,0,0,14.75,0,1.537166667,2.459950556,32.90870167,0
Middle Africa,,1973,0,0,0,15.98888889,0,5.2085,2.497005,33.93510028,0
Middle Africa,,1974,0,0,0,15.69722222,0,5.967666667,2.4504875,35.53369917,0
Middle Africa,,1975,0,0,0,17.24166667,0,2.26975,2.396268333,34.17673722,0
Middle Africa,,1976,0,0,0,16.59722222,0,0.6985,2.57658,35.53776639,0
Middle Africa,,1977,0,0,0,17.03333333,0,1.095,2.605806111,37.70551,0
Middle Africa,,1978,0,0,0,17.11388889,0,1.12175,2.439194722,44.34380667,0
Middle Africa,,1979,0,0,0,17.49722222,0,1.04575,2.187951944,45.29247806,0
Middle Africa,,1980,0,0,0,18.44166667,0,2.61575,2.439194722,45.02516417,0
Middle Africa,,1981,0,0,0,19.47777778,0,3.06325,2.481237222,47.45470111,0
Middle Africa,,1982,0,0,0,20.27777778,0,3.50025,2.393872778,43.97100722,0
Middle Africa,,1983,0,0,0,21.41388889,0,3.75725,2.346701389,50.17531056,0
Middle Africa,,1984,0,0,0,22.40277778,0,3.6145,2.393058611,45.4721125,0
Middle Africa,,1985,0,0,0,25.40277778,0,4.1035,2.386266667,50.886715,0
Middle Africa,,1986,0,0,0,26.21666667,0,4.678,2.429972222,48.88776389,0
Middle Africa,,1987,0,0,0,26.26111111,0,5.3965,2.464780833,50.01494917,0
Middle Africa,,1988,0,0,0,26.67777778,0,6.456,2.487459167,52.84775083,0
Middle Africa,,1989,0,0,0,31.79444444,0,4.97225,2.555320278,53.79773139,0
Middle Africa,,1990,0,0,0,28.57777778,0,6.165,2.580347222,48.86364,0.003
Middle Africa,,1991,0,0,0,27.71111111,0,6.566,0.000001425,46.54509694,0.008
Middle Africa,,1992,0,0,0,30.05833333,0,6.41175,0.000176944,46.38697083,0.008
Middle Africa,,1993,0,0,0,28.36944444,0,6.36675,3.58E-05,48.03917917,0.008
Middle Africa,,1994,0,0,0,27.03333333,0,5.93475,0.000005,47.33258611,0.009
Middle Africa,,1995,0,0,0,30.08611111,0,6.62725,0,45.94791861,0.009
Middle Africa,,1996,0,0,0,30.18611111,0,6.541,0.000144722,46.15734222,0.007
Middle Africa,,1997,0,0,0,28.16111111,0,6.67525,0.00055,47.71375056,0.007
Middle Africa,,1998,0,0,0,27.56944444,0,6.90034,0.00001925,45.04378361,0.007
Middle Africa,,1999,0,0,0,28.69166667,0,6.69325,0.000297222,47.69716806,0.007
Middle Africa,,2000,0,0,0,31.555,0,6.985,0.000019,52.23539667,0.007
Middle Africa,,2001,0,0.0001325,0,32.07590917,0,6.47675,0.000204722,55.48289944,0.007
Middle Africa,,2002,0,0.001111111,0,32.08366139,0,8.172749444,0.001238889,57.31013472,0.007
Middle Africa,,2003,0,0.0016,0,33.00533667,0,8.695,0.000747222,62.70673389,0.007
Middle Africa,,2004,0,0.002258333,0,37.83636944,0,21.5429375,0.003916667,66.35309222,0.007
Middle Africa,,2005,0,0.003388889,0,38.88534806,0,20.8574125,0.000897222,62.05840306,0.008
Middle Africa,,2006,0,0.004388889,0,41.81572333,0,21.24032,0.000744444,71.62387444,0.65
Middle Africa,,2007,0,0.011916667,0,40.1678125,0,19.9216075,0.001355556,81.05469333,0.084
Middle Africa,,2008,0,0.020611111,0,42.74285722,0,20.63925,0.002155556,92.80303667,0.085
Middle Africa,,2009,0,0.027,0,42.29012333,0,18.1715,0.002186111,103.8123556,0.079
Middle Africa,,2010,0,0.035248889,0,43.85791417,0,28.65475,0.003083333,113.3884436,0.067
Middle Africa,,2011,0,0.043002778,0,44.35548778,0,29.8185,0.002033333,120.4736922,0.07
Middle Africa,,2012,0,0.0516775,0,43.59315139,0,36.834,0.046493889,127.7736183,0.073
Middle Africa,,2013,0,0.060283333,0,49.58649083,0,40.55848917,0.002888889,143.3746147,0.078
Middle Africa,,2014,0,0.0722475,0,51.94848806,0,39.77898,0.038026667,154.3682356,0.082
Middle Africa,,2015,0,0.082720556,0,52.42830361,0,43.27722444,7.39E-05,151.6430728,0.045
Middle Africa,,2016,0,0.097111111,0.022388889,54.05195278,0,55.27406028,0.000752778,146.6470506,0.048
Middle Africa,,2017,0,0.11336,0.02225,61.56987472,0,54.54258667,1.017308333,137.6922414,0.048976
Middle Africa,,2018,0,0.169573333,0.022111111,66.61511194,0,54.34432167,1.180228056,138.5370864,0.050622
Middle Africa,,2019,0,0.169004444,0.022027778,71.84320056,0,43.04020861,0.315347778,132.6122844,0.050622
Middle Africa,,2020,0,0.168806389,0.021944444,75.18501528,0,44.39113472,0.151135833,115.6946422,0.050622
Middle East,,1965,0,0,0,6.516269444,0,37.87227833,2.529708611,508.8301689,0
Middle East,,1966,0,0,0,7.072546111,0,46.17654861,2.770806944,523.0893219,0
Middle East,,1967,0,0,0,7.857765556,0,54.85932389,3.053044722,539.7481539,0
Middle East,,1968,0,0,0,8.558756111,0,71.13590611,3.357065278,557.6723219,0
Middle East,,1969,0,0,0,9.433133889,0,85.00629306,3.702176389,575.6756053,0
Middle East,,1970,0,0,0,9.943444444,0,94.02917417,4.072418889,602.0145725,0
Middle East,,1971,0,0,0,10.43027278,0,105.1884364,2.898545,633.4148169,0
Middle East,,1972,0,0,0,12.69212444,0,118.7436533,4.464373333,681.7064067,0
Middle East,,1973,0,0,0,10.41782611,0,143.7976261,7.541985278,734.1185903,0
Middle East,,1974,0,0,0,13.37760167,0,151.4875772,8.194323611,781.7977567,0
Middle East,,1975,0,0,0,15.11237333,0,170.4241678,15.09548417,751.9924019,0
Middle East,,1976,0,0,0,17.56955333,0,183.5586733,14.88235278,863.0452992,0
Middle East,,1977,0,0,0,19.71722722,0,214.05447,15.05468611,978.4045547,0
Middle East,,1978,0,0,0,27.25626944,0,233.8802514,9.252351111,1016.690785,0
Middle East,,1979,0,0,0,26.71063667,0,316.7694511,13.28701917,1155.81786,0
Middle East,,1980,0,0,0,26.896395,0,317.0203053,14.00031028,1100.920064,0
Middle East,,1981,0,0,0,28.37320167,0,343.4553772,11.74164806,1208.231858,0
Middle East,,1982,0,0,0,29.460755,0,383.9818722,22.22158056,1322.570978,0
Middle East,,1983,0,0,0,28.39130667,0,392.840265,27.00915139,1475.196584,0
Middle East,,1984,0,0,0,28.81468222,0,504.4726239,31.15692111,1609.964453,0
Middle East,,1985,0,0,0,28.99444444,0,544.3922114,32.74093889,1699.103722,0
Middle East,,1986,0,0,0,30.775,0,659.0478733,34.93596167,1683.406616,0
Middle East,,1987,0,0,0,38.65277778,0,722.6739819,36.30192861,1777.866109,0
Middle East,,1988,0,0,0,39.71944444,0,804.0419131,35.59142861,1843.472904,0
Middle East,,1989,0,0,0,35.06666667,0,906.9268044,34.55459083,1889.171081,0
Middle East,,1990,0,0,0.002777778,42.42573333,0,956.8126856,35.82640111,1947.445591,0
Middle East,,1991,0,0,0.002777778,30.58106667,0,1001.003045,41.65612472,2030.242744,0
Middle East,,1992,0,0,0.002777778,49.51962778,0,1144.025561,47.13853,2151.492546,0
Middle East,,1993,0,0,0.002777778,55.68536667,0,1071.747355,55.13772528,2307.254124,0
Middle East,,1994,0,0,0.002777778,45.97155833,0,1239.863118,57.68892361,2544.102235,0
Middle East,,1995,0,0,0.002777778,51.813075,0,1363.452733,61.44041194,2533.721246,0
Middle East,,1996,0,0,0.002777778,51.93993056,0,1421.724143,72.34611472,2598.903237,0
Middle East,,1997,0,0,0.008333333,44.24181944,0,1502.863172,77.74352139,2716.731415,0
Middle East,,1998,0,0,0.008333333,47.80711111,0,1621.994549,84.52491917,2666.541097,0
Middle East,,1999,0,0,0.105555556,32.78069444,0,1730.271635,82.57795917,2668.801227,0
Middle East,,2000,0,0,0.109722222,29.783825,0,1833.018904,89.48390667,2795.283711,0.003
Middle East,,2001,0,0,0.12888,32.06209944,0,1948.442055,100.7157775,2913.812414,0.005
Middle East,,2002,0.159627773,0,0.121467778,46.12999639,0,2146.132417,105.6584147,2980.260094,0.005
Middle East,,2003,0.165539913,0,0.116057778,50.35863972,0,2253.468508,110.2863075,3096.193389,0.006
Middle East,,2004,0.171452052,0,0.166210278,62.48410083,0,2483.882003,112.0697964,3301.004511,0.006
Middle East,,2005,0.183276332,0,0.231329167,64.33666944,0,2662.957431,114.0493114,3440.990864,0.005
Middle East,,2006,0.100506375,0.000267222,0.37261,75.52229417,0,2818.763961,113.9084006,3600.412333,0.006
Middle East,,2007,0.088682096,0.000265556,0.411718889,70.93731306,0,3059.64145,115.3971378,3723.329367,0.01
Middle East,,2008,0.094594236,0.00925,0.554611667,36.13934167,0,3371.095061,112.2269725,3949.184178,0.016
Middle East,,2009,0.100506375,0.0898875,0.630941389,31.78664722,0,3468.630431,111.4678739,4039.464814,0.0507
Middle East,,2010,0.112842173,0.254873611,0.579355833,45.34286944,0,3804.98495,116.8073358,4179.529344,0.0802
Middle East,,2011,0.133359486,0.587394167,0.5851525,47.30911861,0.277498889,3982.178144,119.3391781,4358.361353,0.217844
Middle East,,2012,0.126673683,1.109910833,0.557909167,55.14019806,3.73924,4110.279167,138.6757603,4534.102522,0.219444
Middle East,,2013,0.094733526,1.770076389,0.583962778,60.19064556,10.89479056,4233.52865,130.0776186,4640.993178,0.183244
Middle East,,2014,0.100791636,3.326066667,0.552953056,50.75436528,10.35653278,4474.280925,130.5357931,4727.180033,0.268444
Middle East,,2015,0.110068552,4.651845,0.965835278,42.41749444,8.842388889,4792.350353,122.2363922,4701.349736,0.211444
Middle East,,2016,0.098611594,7.0333275,1.705029722,50.662965,16.28148389,5009.470247,112.686745,4751.646228,0.317444
Middle East,,2017,0.091968832,9.7714225,1.9883225,51.5368925,17.39401639,5166.841575,111.0625019,4724.629364,0.322684
Middle East,,2018,0.062774449,15.01230528,3.324568611,35.62425472,17.11277917,5302.634811,106.3062231,4648.488561,0.337284
Middle East,,2019,0.063858322,29.41622278,3.843289444,82.15669528,15.87411722,5444.612278,110.8503856,4731.725875,0.333284
Middle East,,2020,0.047102017,40.37746694,4.697839167,62.74907778,19.6177025,5523.133356,106.7972311,4365.163678,0.333284
Morocco,MAR,1965,0,0,0,3.369444444,0,0.486325,2.113666667,11.545965,0
Morocco,MAR,1966,0,0,0,2.927777778,0,0.486325,3.240833333,16.51316361,0
Morocco,MAR,1967,0,0,0,2.588888889,0,0.486325,3.227166667,18.14216694,0
Morocco,MAR,1968,0,0,0,2.938888889,0,0.486325,2.900166667,19.90914444,0
Morocco,MAR,1969,0,0,0,3.8,0,0.486325,2.898166667,21.55118528,0
Morocco,MAR,1970,0,0,0,3.738888889,0,0.486325,3.323,22.55748083,0
Morocco,MAR,1971,0,0,0,4.222222222,0,0.502101944,3.476666667,23.80657583,0
Morocco,MAR,1972,0,0,0,4.433333333,0,0.543841944,4.296833333,25.32997833,0
Morocco,MAR,1973,0,0,0,3.311111111,0,0.6800525,4.257166667,30.29424889,0
Morocco,MAR,1974,0,0,0,3.713888889,0,0.78028,4.216166667,32.48070528,0
Morocco,MAR,1975,0,0,0,2.822222222,0,0.690298611,4.792166667,33.62336,0
Morocco,MAR,1976,0,0,0,2.772222222,0,0.772034167,5.1995,36.71665889,0
Morocco,MAR,1977,0,0,0,3.791666667,0,0.841011944,4.910166667,41.40305,0
Morocco,MAR,1978,0,0,0,3.933333333,0,0.794026667,4.949833333,44.40628778,0
Morocco,MAR,1979,0,0,0,4.394444444,0,0.735295,4.828166667,50.36139667,0
Morocco,MAR,1980,0,0,0,4.208333333,0,0.645313889,4.628,51.02236028,0
Morocco,MAR,1981,0,0,0,2.844444444,0,0.828509444,4.916833333,50.17695917,0
Morocco,MAR,1982,0,0,0,1.588888889,0,0.768777778,5.477666667,52.81163833,0
Morocco,MAR,1983,0,0,0,1.336111111,0,0.811773889,6.785333333,53.35172472,0
Morocco,MAR,1984,0,0,0,1.016666667,0,0.810773889,5.8275,55.48339778,0
Morocco,MAR,1985,0,0,0,1.35,0,0.916234722,7.69906,55.25038083,0
Morocco,MAR,1986,0,0,0,1.786111111,0,0.886996944,10.45537,54.29143694,0
Morocco,MAR,1987,0,0,0,2.291666667,0,0.7207925,12.13009,54.27465917,0
Morocco,MAR,1988,0,0,0,2.6,0,0.736539444,11.96727,58.01528889,0
Morocco,MAR,1989,0,0,0,3.213888889,0,0.544098056,13.21168,63.67005083,0
Morocco,MAR,1990,0,0,0,3.388888889,0,0.503358056,12.74648,65.89839639,0
Morocco,MAR,1991,0,0,0,3.405555556,0,0.3221625,13.88622,65.97015778,0
Morocco,MAR,1992,0,0,0,2.677777778,0,0.211689167,12.87441,77.84267806,0
Morocco,MAR,1993,0,0,0,1.230555556,0,0.206944167,14.06067,79.18833417,0
Morocco,MAR,1994,0,0,0,2.333333333,0,0.2021875,15.67724,86.09112778,0
Morocco,MAR,1995,0,0,0,1.697222222,0,0.127965,18.99179,81.52535889,0
Morocco,MAR,1996,0,0,0,5.436111111,0,0.162703611,24.3067,76.85733222,0
Morocco,MAR,1997,0,0,0,5.786111111,0,0.299914444,23.15533,81.73913889,0
Morocco,MAR,1998,0,0,0,4.936111111,0,0.329152222,27.62125,81.00672472,0
Morocco,MAR,1999,0,0,0,2.291666667,0,0.383638889,26.41173,89.25713389,0
Morocco,MAR,2000,0,0,0.177777778,1.994444444,0,0.441870278,31.22655,83.48258611,0
Morocco,MAR,2001,0,0,0.567954444,2.379723889,0,0.437125278,39.69319,83.63728278,0
Morocco,MAR,2002,0,0.000276944,0.531661389,2.308709722,0,0.528803889,39.47222,87.03640667,0
Morocco,MAR,2003,0,0.000275278,0.5525,3.927740278,0,0.506770556,38.06033806,87.08411694,0
Morocco,MAR,2004,0,0.000273333,0.538423611,4.307659167,0,0.649988333,42.1006,100.6157497,0
Morocco,MAR,2005,0,0.000271667,0.554920833,2.594920833,0,4.252465556,44.14748,109.3342494,0
Morocco,MAR,2006,0,0.00027,0.489685556,2.626179167,0,5.277023333,44.8918,110.8730294,0
Morocco,MAR,2007,0,0.000268333,0.740828056,2.3959375,0,5.952790833,37.59606833,115.9170431,0
Morocco,MAR,2008,0,0.000266667,0.787173889,2.417484444,0,5.878537778,42.61604167,127.7834772,0
Morocco,MAR,2009,0,0.000265,1.026033889,6.737824167,0,6.457798611,31.46997417,129.1222714,0
Morocco,MAR,2010,0,0.000263333,1.71773,9.041809722,0,6.975145,32.41538694,143.6184656,0
Morocco,MAR,2011,0,0.000261667,1.793811111,5.196920833,0,8.828713333,34.62590222,153.2388494,0
Morocco,MAR,2012,0,0.000260833,1.875151389,4.201060556,0,11.80759722,35.17051556,154.1906486,0
Morocco,MAR,2013,0,0.000258611,3.110436667,7.130271111,0,11.44918806,34.9018625,155.9626633,0
Morocco,MAR,2014,0,0.000256944,4.895898333,4.167035833,0,11.09615,46.95286861,148.5848189,0
Morocco,MAR,2015,0,0.014416667,6.373482222,4.768601111,0,11.29837194,51.69651306,145.2249311,0
Morocco,MAR,2016,0,1.009689444,7.544630278,3.157825556,0,11.48195472,49.81594194,148.7185406,0
Morocco,MAR,2017,0,1.03825,7.58725,2.96178,0,11.39285444,51.78114639,157.4619353,0
Morocco,MAR,2018,0,2.361496389,9.545706389,4.208849444,0,10.29637472,59.89240222,153.7063161,0
Morocco,MAR,2019,0,3.916042222,11.63621167,3.126919167,0,9.756849444,77.48746972,156.0037428,0
Morocco,MAR,2020,0,3.901656944,13.29699611,2.829999444,0,7.530603611,77.79927583,138.523865,0
Netherlands,NLD,1965,0,0,0,0,0,15,103.0555556,295.9045381,0
Netherlands,NLD,1966,0,0,0,0,0,28.61111111,93.88888889,320.8774339,0
Netherlands,NLD,1967,0,0,0,0,0,50.55555556,90.27777778,327.9666947,0
Netherlands,NLD,1968,0,0,0,0,0.077777778,85,85.55555556,353.7581192,0
Netherlands,NLD,1969,0,0,0,0,0.875,125.2777778,72.77777778,385.83738,0
Netherlands,NLD,1970,0,0,0,0,1.022222222,176.3888889,53.33333333,429.0313244,0
Netherlands,NLD,1971,0,0,0,0,1.125,230.5555556,40.27777778,423.7892253,0
Netherlands,NLD,1972,0,0,0,0,0.905555556,300,34.44444444,472.7686989,0
Netherlands,NLD,1973,0,0,0,0,3.077777778,333.6111111,35,487.9266581,0
Netherlands,NLD,1974,0,0,0,0,9.102777778,355,33.33333333,418.3254497,0
Netherlands,NLD,1975,0,0,0,0,9.263888889,370.2777778,28.05555556,412.4856975,0.803
Netherlands,NLD,1976,0,0,0,0,10.75555556,384.4444444,35,464.2084344,0.872
Netherlands,NLD,1977,0,0,0,0,10.30555556,385.8333333,36.66666667,445.5194322,0.867
Netherlands,NLD,1978,0,0,0,0,11.27777778,386.6666667,41.94444444,455.1834392,1.211
Netherlands,NLD,1979,0,0,0,0,9.691666667,385,40,490.4418114,1.106
Netherlands,NLD,1980,0,0,0,0,11.66666667,351.9444444,46.38888889,458.6754644,1.024
Netherlands,NLD,1981,0,0,0,0,10.16111111,335,51.38888889,426.8679439,1.085
Netherlands,NLD,1982,0,0,0,0,10.825,320,59.44444444,373.0677056,0.265
Netherlands,NLD,1983,0,0,0,0,9.969444444,342.2222222,61.38888889,353.5344958,0.231
Netherlands,NLD,1984,0,0,0,0,10.30833333,363.6111111,74.16666667,349.0068808,0.017
Netherlands,NLD,1985,0,0,0,0.008333333,10.83055556,383.3333333,73.88888889,353.145875,0.441
Netherlands,NLD,1986,0,0,0.002777778,0.008333333,11.71111111,382.2222222,76.11111111,391.5668081,0.553
Netherlands,NLD,1987,0,0,0.005555556,0.002777778,9.877777778,394.4444444,80.27777778,394.3720675,0.702
Netherlands,NLD,1988,0,0,0.044444444,0.005555556,10.20833333,356.6666667,96.11111111,418.4459756,0.835
Netherlands,NLD,1989,0,0,0.063888889,0.102777778,11.16388889,365.8333333,95.27777778,412.8923644,0.9
Netherlands,NLD,1990,0,0,0.155555556,0.236111111,9.727777778,368.0555556,101.6666667,428.5198075,0.67
Netherlands,NLD,1991,0,0,0.244444444,0.288888889,9.247222222,410.6944444,93.61111111,411.3497578,0.75
Netherlands,NLD,1992,0,0.002777778,0.408333333,0.333333333,10.55555556,399.9166667,93.33333333,431.8918442,0.752
Netherlands,NLD,1993,0,0.002777778,0.483333333,0.255555556,10.96666667,411.3055556,94.16666667,426.7470442,0.863
Netherlands,NLD,1994,0,2.78E-05,0.661111111,0.277777778,11.01944444,397.2222222,100.2777778,424.0554278,0.939
Netherlands,NLD,1995,0,0.002777778,0.880555556,0.244444444,11.16111111,408.0277778,103.6111111,447.4748078,1.017
Netherlands,NLD,1996,0,0.005555556,1.213888889,0.222222222,11.55555556,452.1944444,100,447.3765361,1.316
Netherlands,NLD,1997,0,0.005555556,1.319444444,0.255555556,6.688888889,423.6944444,97.22222222,464.7484144,1.463
Netherlands,NLD,1998,0,0.009722222,1.777777778,0.311972222,10.58080833,418.3888889,99.16666667,470.2668044,1.590281
Netherlands,NLD,1999,0,0.014638889,1.791666667,0.250691667,10.633925,408.7777778,86.94444444,479.2935503,1.788338
Netherlands,NLD,2000,0,0.021416667,2.302777778,0.395536111,10.88668889,409.9166667,90.27777778,486.1824761,2.013194
Netherlands,NLD,2001,0,0.036042222,2.276785833,0.323783889,10.96326417,418.1944444,96.11111111,509.7186103,2.358034
Netherlands,NLD,2002,0,0.0467225,2.593870833,0.300614722,10.73067417,413.9722222,96.66666667,512.0508681,2.906752
Netherlands,NLD,2003,0,0.083746667,3.590705,0.196216389,10.94644444,416.8333333,100,512.8083928,2.547534
Netherlands,NLD,2004,0,0.089710278,5.053980833,0.259147222,10.34622694,426.7777778,98.61111111,536.4214619,3.324906
Netherlands,NLD,2005,0,0.091991111,5.559968333,0.236708889,10.75265056,414.5555556,94.16666667,569.4229069,5.276719
Netherlands,NLD,2006,0.465391394,0.094149444,7.307861667,0.281192222,9.273657778,398.0833333,89.72222222,567.0725761,5.194
Netherlands,NLD,2007,3.798773206,0.09486,9.129531389,0.284218889,11.15708139,388.0555556,97.77777778,583.5201461,4.026282
Netherlands,NLD,2008,3.299828086,0.102657222,11.24094111,0.263975278,11.00483111,403.8888889,92.5,554.8764997,5.082893
Netherlands,NLD,2009,4.319556714,0.116596944,12.02417611,0.255057778,11.14531806,413.5833333,87.22222222,530.0778214,6.111
Netherlands,NLD,2010,2.648167351,0.154991944,10.41134222,0.271601111,10.349055,467.5833333,87.77777778,539.9294672,7.058056
Netherlands,NLD,2011,4.618305556,0.260037778,13.21690667,0.147713333,10.73066694,409.2777778,86.58333333,546.4569581,7.083559
Netherlands,NLD,2012,4.342527778,0.653606111,12.83198389,0.268878056,10.08334389,392.8333333,95.13888889,518.871615,7.203605
Netherlands,NLD,2013,4.479555556,1.320828333,14.40685472,0.292666389,7.401295556,391.1111111,95.19444444,493.0150081,5.954
Netherlands,NLD,2014,4.438291667,1.997148889,14.75369444,0.284839167,10.41200639,344.7222222,105.3055556,470.3920547,5.013182
Netherlands,NLD,2015,4.957027778,2.837150833,19.09938111,0.235267778,10.31647278,340.8055556,128.6666667,459.1960211,4.93
Netherlands,NLD,2016,4.868763889,3.921628333,20.54700972,0.251678056,9.959278889,351.5277778,119.2777778,473.8620953,4.90458
Netherlands,NLD,2017,5.325555556,5.510865,26.4220025,0.1518925,8.506195,360.8333333,106.9722222,455.8940444,4.59935
Netherlands,NLD,2018,6.589444444,9.219179444,26.21705944,0.179812222,8.735539444,354.4444444,96.11111111,467.3058403,4.571278
Netherlands,NLD,2019,8.649861111,13.2132275,28.49611861,0.183690556,9.6813825,370.1944444,74.66666667,456.2339289,5.814188
Netherlands,NLD,2020,11.38473072,19.875325,37.66908639,0.114395556,10.07596944,365.5833333,49.88888889,420.8098542,8.68201817
New Zealand,NZL,1965,0,0,0,27.82994389,0,0,19.13135,32.63617833,1.348
New Zealand,NZL,1966,0,0,0,30.01509167,0,0,18.608,36.13348056,1.359
New Zealand,NZL,1967,0,0,0,31.16904611,0,0,16.99143,37.95180833,1.134
New Zealand,NZL,1968,0,0,0,32.70356,0,0,15.99125,38.9959725,1.295
New Zealand,NZL,1969,0,0,0,32.32300056,0,0,16.3983,40.50510861,1.327
New Zealand,NZL,1970,0,0,0,35.19561056,0,0.7104,16.40993,47.60986472,1.273
New Zealand,NZL,1971,0,0,0,39.98329389,0,0.9024,14.59565,49.17648944,1.256
New Zealand,NZL,1972,0,0,0,42.40168778,0,1.6352,14.95618,52.94315222,1.257
New Zealand,NZL,1973,0,0,0,41.93519556,0,1.9008,16.94491,55.96275778,1.243
New Zealand,NZL,1974,0,0,0,42.19135806,0,2.794341944,17.44456111,53.54411806,1.759722105
